LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,Mahalanobis_Dist,Anomaly
680,81110,124158,11529,INFO,dfs.DataNode$DataXceiver,10.250.11.53:50010 Served block blk_-743349875664670637 to /10.250.11.53,E1,<*>:<*> Served block blk_<*> to /<*>,0.9533948031877779,0
681,81110,124159,11369,WARNING,dfs.DataNode$DataXceiver,10.251.70.5:50010:Got exception while serving blk_4581070264530964999 to /10.250.13.188:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9359880699934101,0
682,81110,124817,11533,WARNING,dfs.DataNode$DataXceiver,10.251.74.79:50010:Got exception while serving blk_2139707931694085102 to /10.251.111.228:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9460780803167901,0
683,81110,125138,11558,WARNING,dfs.DataNode$DataXceiver,10.251.42.246:50010:Got exception while serving blk_-3056652732896088330 to /10.251.27.63:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9455713006589226,0
684,81110,125914,11536,WARNING,dfs.DataNode$DataXceiver,10.250.13.188:50010:Got exception while serving blk_73389299186801686 to /10.251.123.33:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9334438443365656,0
685,81110,125920,11517,WARNING,dfs.DataNode$DataXceiver,10.251.42.16:50010:Got exception while serving blk_4963214289850966664 to /10.251.202.181:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9323512200184828,0
686,81110,130315,11823,WARNING,dfs.DataNode$DataXceiver,10.251.71.240:50010:Got exception while serving blk_-8082428389627750477 to /10.251.71.97:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9329018517612073,0
687,81110,130558,11608,INFO,dfs.DataNode$DataXceiver,10.251.39.192:50010 Served block blk_6338761369201338121 to /10.251.90.81,E1,<*>:<*> Served block blk_<*> to /<*>,0.90566584409644,0
688,81110,131041,11754,WARNING,dfs.DataNode$DataXceiver,10.251.122.38:50010:Got exception while serving blk_7489155602821840025 to /10.251.26.8:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9201942269678776,0
689,81110,131128,11976,INFO,dfs.DataNode$DataXceiver,10.251.67.225:50010 Served block blk_2038610753592374847 to /10.250.18.114,E1,<*>:<*> Served block blk_<*> to /<*>,0.9501860029421914,0
690,81110,131233,11867,WARNING,dfs.DataNode$DataXceiver,10.251.197.226:50010:Got exception while serving blk_2101007907134483259 to /10.251.31.242:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9329441238080539,0
691,81110,131806,11757,WARNING,dfs.DataNode$DataXceiver,10.251.26.177:50010:Got exception while serving blk_3848747149919646864 to /10.251.125.174:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9166999142588103,0
692,81110,131950,11797,WARNING,dfs.DataNode$DataXceiver,10.251.30.85:50010:Got exception while serving blk_8059204889272489644 to /10.250.7.96:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9205693314555401,0
693,81110,132523,11832,WARNING,dfs.DataNode$DataXceiver,10.251.39.179:50010:Got exception while serving blk_1683075246463470765 to /10.250.14.38:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9233186108837171,0
694,81110,133337,11768,INFO,dfs.DataNode$DataXceiver,10.250.10.100:50010 Served block blk_9216955386716663841 to /10.251.90.64,E1,<*>:<*> Served block blk_<*> to /<*>,0.9141319278594271,0
695,81110,133657,11701,WARNING,dfs.DataNode$DataXceiver,10.251.123.132:50010:Got exception while serving blk_4048438071314937575 to /10.251.194.213:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9056447331969474,0
696,81110,133823,11970,INFO,dfs.DataNode$DataXceiver,10.251.203.149:50010 Served block blk_-1432303681669932458 to /10.250.10.176,E1,<*>:<*> Served block blk_<*> to /<*>,0.9392315078502051,0
697,81110,133946,11947,WARNING,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_1910039736720341651 to /10.251.31.85:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9345709206901267,0
698,81110,135429,12030,WARNING,dfs.DataNode$DataXceiver,10.251.70.37:50010:Got exception while serving blk_1646534811870220828 to /10.250.11.100:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9508407859503967,0
699,81110,135645,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-4984504651603069357,E14,Verification succeeded for blk_<*>,0.9381115521229713,0
700,81110,135653,12034,WARNING,dfs.DataNode$DataXceiver,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.9481442250100406,0
701,81110,135803,12201,INFO,dfs.DataNode$DataXceiver,10.251.214.18:50010 Served block blk_7297060562345904886 to /10.251.29.239,E1,<*>:<*> Served block blk_<*> to /<*>,0.9751010770931873,0
702,81110,135806,12060,WARNING,dfs.DataNode$DataXceiver,10.251.215.70:50010:Got exception while serving blk_-7391656937286046074 to /10.251.107.196:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.948790421594718,0
703,81110,142841,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000258_0/part-00258. blk_387577766066135394,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.9924998668844244,0
704,81110,143222,12360,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6107935679779418195 src: /10.251.43.115:55925 dest: /10.251.43.115:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.157060928126308,0
705,81110,143232,12469,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3584162266158512993 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1754269563818833,0
706,81110,143318,12458,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2591043665372016488 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1673516367496855,0
707,81110,143336,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000257_0/part-00257. blk_-1732662141253491971,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.9915161692293908,0
708,81110,143353,12141,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4959462704623252283 src: /10.251.125.174:44166 dest: /10.251.125.174:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.0773725701130437,0
709,81110,143430,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.96:50010 is added to blk_4553790855855864497 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.987697030407969,0
710,81110,143551,12299,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3261177124784025140 src: /10.251.29.239:43937 dest: /10.251.29.239:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.104969746609694,0
711,81110,143554,12294,INFO,dfs.DataNode$PacketResponder,Received block blk_7501235595045510958 of size 67108864 from /10.251.214.67,E11,Received block blk_<*> of size <*> from /<*>,1.0962644869089604,0
712,81110,143613,12543,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3486808304671603275 src: /10.251.30.85:37518 dest: /10.251.30.85:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.149866385909975,0
713,81110,143651,12577,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6563909003697001371 src: /10.251.39.144:48872 dest: /10.251.39.144:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.1517920402159203,0
714,81110,143725,12558,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4068667188725811395 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1421011609983804,0
715,81110,143736,12448,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7355153279766988632 src: /10.251.194.245:35876 dest: /10.251.194.245:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.1088489916629474,0
716,81110,143920,12287,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4854562124894030819 src: /10.250.10.100:40486 dest: /10.250.10.100:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.070805943944855,0
717,81110,143945,12653,INFO,dfs.DataNode$PacketResponder,Received block blk_1828089683746536118 of size 67108864 from /10.250.6.223,E11,Received block blk_<*> of size <*> from /<*>,1.150525387564438,0
718,81110,144004,12354,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1345503778930512538 src: /10.251.75.163:40307 dest: /10.251.75.163:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.0750451073634915,0
719,81110,144024,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.70:50010 is added to blk_4318179566727871532 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9798360206882833,0
720,81110,144035,12577,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_727000711161641724 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1143274703597745,0
721,81110,144100,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_-2916658835497879256 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9787090982561197,0
722,81110,144201,12384,INFO,dfs.DataNode$PacketResponder,Received block blk_7227035060836018780 of size 67108864 from /10.250.5.237,E11,Received block blk_<*> of size <*> from /<*>,1.0623903831243537,0
723,81110,144220,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.209:50010 is added to blk_4069436988023676023 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9787780820607329,0
724,81110,144309,12287,INFO,dfs.DataNode$PacketResponder,Received block blk_-3981735565440284420 of size 67108864 from /10.251.127.243,E11,Received block blk_<*> of size <*> from /<*>,1.0331132634383913,0
725,81110,144404,12709,INFO,dfs.DataNode$DataXceiver,Receiving block blk_728165942214842306 src: /10.251.30.179:57828 dest: /10.251.30.179:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.1247298100864416,0
726,81110,144509,12519,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3157541550945505354 src: /10.251.125.193:45917 dest: /10.251.125.193:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.0775222098713122,0
727,81110,144546,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_7838843222458775811 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9796500636138441,0
728,81110,144547,12473,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3088175971503531298 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.0574222673669071,0
729,81110,144643,12257,INFO,dfs.DataNode$PacketResponder,Received block blk_-3620767662957963389 of size 67108864 from /10.251.203.179,E11,Received block blk_<*> of size <*> from /<*>,1.010063670177626,0
730,81110,144735,12785,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5078186985701364847 src: /10.251.37.240:35757 dest: /10.251.37.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.122649412070618,0
731,81110,144750,12364,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7193551490488433552 src: /10.251.74.227:44191 dest: /10.251.74.227:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.0246075697487407,0
732,81110,144848,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-8022986908643041177 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9807301497357179,0
733,81110,144947,12810,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5003122231679852524 src: /10.250.7.230:51033 dest: /10.250.7.230:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.117793737372262,0
734,81110,145021,12676,INFO,dfs.DataNode$PacketResponder,Received block blk_-3276232266876914214 of size 67108864 from /10.250.7.146,E11,Received block blk_<*> of size <*> from /<*>,1.0835400307379646,0
735,81110,145037,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000210_0/part-00210. blk_-7667417209393167541,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.981774154994615,0
736,81110,145114,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-5400783031085008882 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9833384229502968,0
737,81110,145120,12820,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1197396592032418307 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1045461937053211,0
738,81110,145203,12416,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7533949673910842243 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.0153465788537932,0
739,81110,145213,12875,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8842097432176169457 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1103237506902774,0
740,81110,145452,12780,INFO,dfs.DataNode$PacketResponder,Received block blk_560063894682806537 of size 67108864 from /10.251.194.129,E11,Received block blk_<*> of size <*> from /<*>,1.0891728923015207,0
741,81110,145506,12603,INFO,dfs.DataNode$PacketResponder,Received block blk_2652444451422301232 of size 67108864 from /10.251.214.225,E11,Received block blk_<*> of size <*> from /<*>,1.0476356853857482,0
742,81110,145606,12992,INFO,dfs.DataNode$PacketResponder,Received block blk_7016884347337429710 of size 67108864 from /10.251.194.129,E11,Received block blk_<*> of size <*> from /<*>,1.1330574151725694,0
743,81110,145606,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.131:50010 is added to blk_-4174618838156947380 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,0.9893927371114716,0
744,81110,145703,12721,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3402248757106237109 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.0652527095779527,0
745,81110,145746,12982,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8915123233040672605 src: /10.250.10.176:58294 dest: /10.250.10.176:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.1211146056133254,0
746,81110,145749,12962,INFO,dfs.DataNode$PacketResponder,Received block blk_-5633587983998853189 of size 67108864 from /10.251.73.220,E11,Received block blk_<*> of size <*> from /<*>,1.112695662923538,0
747,81110,145818,12949,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2570966823909513791 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1073013757668617,0
748,81110,145931,12812,INFO,dfs.DataNode$PacketResponder,Received block blk_-6168484338203583997 of size 67108864 from /10.251.39.192,E11,Received block blk_<*> of size <*> from /<*>,1.075162628687735,0
749,81110,145944,12814,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3172594752427649592 src: /10.251.198.196:57807 dest: /10.251.198.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.0726180083486114,0
750,81110,150009,12830,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8285441926344578159 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1.1721167220340492,0
751,81110,150125,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_7415823309220171667 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.0435591219294302,0
752,81110,150205,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000116_0/part-00116. blk_6749232449432458524,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1.0434211994509244,0
753,81110,150238,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_-5427918313707752877 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.0426433266476576,0
754,81110,150240,12700,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4673509946769671609 src: /10.251.30.85:34022 dest: /10.251.30.85:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.1257303795277591,0
755,81110,150254,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-7803343374223161433,E14,Verification succeeded for blk_<*>,1.0442246919990168,0
756,81110,150316,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-3275237990609680332 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.0423908294747637,0
757,81110,150436,13158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8584158329012779023 src: /10.250.19.16:50122 dest: /10.250.19.16:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.223982716021248,0
758,81110,150455,13155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4468166796563085237 src: /10.251.215.50:53705 dest: /10.251.215.50:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1.2182576714626179,0
759,81110,150531,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000315_0/part-00315. blk_-463998587096565542,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1.0442898839329493,0
760,81110,150600,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_578261619176233743 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.0435039012463876,0
